facility_id,mortality_measure_count,safety_measure_count,readmission_measure_count,patient_exp_measure_count,timely_effective_measure_count
450200,8,8,11,15,10
450203,8,8,11,15,10
450209,8,8,11,15,10
450210,8,8,11,15,10
450211,8,8,11,15,10
450213,8,8,11,15,10
450222,8,8,11,15,10
450229,8,8,11,15,10
450231,8,8,11,15,10
450235,8,8,11,15,10
450236,8,8,11,15,10
450237,8,8,11,15,10
450241,8,8,11,15,10
450253,8,8,11,15,10
450272,8,8,11,15,10
450289,8,8,11,15,10
450292,8,8,11,15,10
450324,8,8,11,15,10
450330,8,8,11,15,10
450346,8,8,11,15,10
450347,8,8,11,15,10
450351,8,8,11,15,10
450352,8,8,11,15,10
450358,8,8,11,15,10
450369,8,8,11,15,10
450370,8,8,11,15,10
450372,8,8,11,15,10
450379,8,8,11,15,10
450388,8,8,11,15,10
450389,8,8,11,15,10
450395,8,8,11,15,10
450399,8,8,11,15,10
450400,8,8,11,15,10
450403,8,8,11,15,10
450419,8,8,11,15,10
450422,8,8,11,15,10
450424,8,8,11,15,10
450431,8,8,11,15,10
450447,8,8,11,15,10
450451,8,8,11,15,10
450460,8,8,11,15,10
450462,8,8,11,15,10
450465,8,8,11,15,10
450469,8,8,11,15,10
450475,8,8,11,15,10
450484,8,8,11,15,10
450489,8,8,11,15,10
450508,8,8,11,15,10
450518,8,8,11,15,10
450537,8,8,11,15,10
450539,8,8,11,15,10
450563,8,8,11,15,10
450565,8,8,11,15,10
450571,8,8,11,15,10
450573,8,8,11,15,10
450584,8,8,11,15,10
450587,8,8,11,15,10
450596,8,8,11,15,10
450597,8,8,11,15,10
450604,8,8,11,15,10
45060F,8,8,11,15,10
450610,8,8,11,15,10
450617,8,8,11,15,10
450634,8,8,11,15,10
450638,8,8,11,15,10
450639,8,8,11,15,10
450641,8,8,11,15,10
450643,8,8,11,15,10
450644,8,8,11,15,10
450647,8,8,11,15,10
450651,8,8,11,15,10
450653,8,8,11,15,10
450654,8,8,11,15,10
450656,8,8,11,15,10
450658,8,8,11,15,10
450659,8,8,11,15,10
450661,8,8,11,15,10
450662,8,8,11,15,10
450668,8,8,11,15,10
450669,8,8,11,15,10
45066F,8,8,11,15,10
450670,8,8,11,15,10
450672,8,8,11,15,10
450674,8,8,11,15,10
450675,8,8,11,15,10
450677,8,8,11,15,10
450678,8,8,11,15,10
450684,8,8,11,15,10
450686,8,8,11,15,10
450688,8,8,11,15,10
45068F,,,,,
450690,8,8,11,15,10
450694,8,8,11,15,10
450698,8,8,11,15,10
45069F,,,,,
450702,8,8,11,15,10
450709,8,8,11,15,10
45070F,,,,,
450711,8,8,11,15,10
450713,8,8,11,15,10
450718,8,8,11,15,10
450723,8,8,11,15,10
450730,8,8,11,15,10
450742,8,8,11,15,10
450743,8,8,11,15,10
450747,8,8,11,15,10
45074F,8,8,11,15,10
450755,8,8,11,15,10
450771,8,8,11,15,10
450774,8,8,11,15,10
450775,8,8,11,15,10
450779,8,8,11,15,10
450788,8,8,11,15,10
450801,8,8,11,15,10
450804,8,8,11,15,10
450808,8,8,11,15,10
450809,8,8,11,15,10
450820,8,8,11,15,10
450822,8,8,11,15,10
450825,8,8,11,15,10
450827,8,8,11,15,10
450828,8,8,11,15,10
450831,8,8,11,15,10
450833,8,8,11,15,10
450834,8,8,11,15,10
450840,8,8,11,15,10
450844,8,8,11,15,10
450847,8,8,11,15,10
450848,8,8,11,15,10
450851,8,8,11,15,10
450853,8,8,11,15,10
450855,8,8,11,15,10
450856,8,8,11,15,10
450860,8,8,11,15,10
450862,8,8,11,15,10
450864,8,8,11,15,10
450865,8,8,11,15,10
450867,8,8,11,15,10
450869,8,8,11,15,10
45086F,8,8,11,15,10
450872,8,8,11,15,10
450874,8,8,11,15,10
450875,8,8,11,15,10
450876,8,8,11,15,10
450880,8,8,11,15,10
450883,8,8,11,15,10
450885,8,8,11,15,10
450888,8,8,11,15,10
450889,8,8,11,15,10
450890,8,8,11,15,10
450891,8,8,11,15,10
450893,8,8,11,15,10
450895,,,,,
45090F,8,8,11,15,10
451300,8,8,11,15,10
451301,8,8,11,15,10
451303,8,8,11,15,10
451304,8,8,11,15,10
451305,8,8,11,15,10
451306,8,8,11,15,10
451307,8,8,11,15,10
451308,8,8,11,15,10
451309,8,8,11,15,10
451310,8,8,11,15,10
451311,8,8,11,15,10
451312,8,8,11,15,10
451313,8,8,11,15,10
451314,8,8,11,15,10
451315,8,8,11,15,10
451316,8,8,11,15,10
451317,8,8,11,15,10
451318,8,8,11,15,10
451319,8,8,11,15,10
451320,8,8,11,15,10
451322,8,8,11,15,10
451323,8,8,11,15,10
451324,8,8,11,15,10
451325,8,8,11,15,10
451328,8,8,11,15,10
451329,8,8,11,15,10
451330,8,8,11,15,10
451331,8,8,11,15,10
451332,8,8,11,15,10
451333,8,8,11,15,10
451334,8,8,11,15,10
451335,8,8,11,15,10
451337,8,8,11,15,10
451338,8,8,11,15,10
451339,,,,,
451340,8,8,11,15,10
451341,8,8,11,15,10
451342,8,8,11,15,10
451343,8,8,11,15,10
451344,8,8,11,15,10
451346,8,8,11,15,10
451347,8,8,11,15,10
451348,,,,,
451349,8,8,11,15,10
451350,8,8,11,15,10
451351,8,8,11,15,10
451352,8,8,11,15,10
451353,8,8,11,15,10
451354,8,8,11,15,10
451355,8,8,11,15,10
451356,8,8,11,15,10
451358,,,,,
451359,8,8,11,15,10
451361,8,8,11,15,10
451362,8,8,11,15,10
451363,8,8,11,15,10
451364,8,8,11,15,10
451365,8,8,11,15,10
451366,8,8,11,15,10
451367,8,8,11,15,10
451369,8,8,11,15,10
451370,8,8,11,15,10
451371,8,8,11,15,10
451372,8,8,11,15,10
451373,8,8,11,15,10
451374,8,8,11,15,10
451375,8,8,11,15,10
451376,8,8,11,15,10
451377,8,8,11,15,10
451378,8,8,11,15,10
451379,8,8,11,15,10
451380,8,8,11,15,10
451381,8,8,11,15,10
451382,8,8,11,15,10
451384,8,8,11,15,10
451385,8,8,11,15,10
451386,8,8,11,15,10
451387,8,8,11,15,10
451389,8,8,11,15,10
451390,8,8,11,15,10
451391,8,8,11,15,10
451392,8,8,11,15,10
451393,8,8,11,15,10
451394,8,8,11,15,10
451395,8,8,11,15,10
451396,8,8,11,15,10
451397,8,8,11,15,10
451398,8,8,11,15,10
451399,8,8,11,15,10
452114,,,,,
453300,,,,,
453301,,,,,
453302,,,,,
453304,,,,,
453306,,,,,
453309,,,,,
453310,,,,,
453311,,,,,
453313,,,,,
453314,,,,,
453315,,,,,
453316,,,,,
453317,,,,,
453318,,,,,
453319,,,,,
453321,,,,,
454000,,,,,
454006,,,,,
454008,,,,,
454009,,,,,
454011,,,,,
454012,,,,,
454018,,,,,
454026,,,,,
454050,,,,,
454060,,,,,
454064,,,,,
454065,,,,,
454076,,,,,
454079,,,,,
454084,,,,,
454088,,,,,
454093,,,,,
454094,,,,,
454100,,,,,
454101,,,,,
454103,,,,,
454104,,,,,
454107,,,,,
454108,,,,,
454109,,,,,
454110,,,,,
454114,,,,,
454117,,,,,
454118,,,,,
454119,,,,,
454121,,,,,
454122,,,,,
454123,,,,,
454124,,,,,
454126,,,,,
454127,,,,,
454128,,,,,
454129,,,,,
454131,,,,,
454132,,,,,
454133,,,,,
454135,,,,,
454136,,,,,
454139,,,,,
454141,,,,,
454144,,,,,
454146,,,,,
454147,,,,,
454148,,,,,
454149,,,,,
454150,,,,,
454151,,,,,
454152,,,,,
454153,,,,,
454154,,,,,
454155,,,,,
454156,,,,,
454157,,,,,
454158,,,,,
454159,,,,,
454161,,,,,
460001,8,8,11,15,10
460003,8,8,11,15,10
460004,8,8,11,15,10
460005,8,8,11,15,10
460006,8,8,11,15,10
460007,8,8,11,15,10
460009,8,8,11,15,10
460010,8,8,11,15,10
460011,8,8,11,15,10
460013,8,8,11,15,10
460014,8,8,11,15,10
460015,8,8,11,15,10
460017,8,8,11,15,10
460019,8,8,11,15,10
460021,8,8,11,15,10
460023,8,8,11,15,10
460026,8,8,11,15,10
46002F,8,8,11,15,10
460030,8,8,11,15,10
460039,8,8,11,15,10
460041,8,8,11,15,10
460042,8,8,11,15,10
460043,8,8,11,15,10
460044,8,8,11,15,10
460047,8,8,11,15,10
460051,8,8,11,15,10
460052,8,8,11,15,10
460054,8,8,11,15,10
460057,8,8,11,15,10
460058,8,8,11,15,10
460060,8,8,11,15,10
460061,8,8,11,15,10
460062,8,8,11,15,10
460063,,,,,
461300,8,8,11,15,10
461301,8,8,11,15,10
461302,8,8,11,15,10
461303,8,8,11,15,10
461304,8,8,11,15,10
461305,8,8,11,15,10
461306,8,8,11,15,10
461307,8,8,11,15,10
461308,8,8,11,15,10
461309,8,8,11,15,10
461310,8,8,11,15,10
461333,8,8,11,15,10
461335,8,8,11,15,10
463301,,,,,
464001,,,,,
464012,,,,,
464013,,,,,
464014,,,,,
470001,8,8,11,15,10
470003,8,8,11,15,10
470005,8,8,11,15,10
470011,8,8,11,15,10
470012,8,8,11,15,10
47001F,8,8,11,15,10
470024,8,8,11,15,10
471300,8,8,11,15,10
471301,8,8,11,15,10
471302,8,8,11,15,10
471303,8,8,11,15,10
471304,8,8,11,15,10
471305,8,8,11,15,10
471306,8,8,11,15,10
471307,8,8,11,15,10
474001,,,,,
474004,,,,,
480001,8,8,11,15,10
480002,8,8,11,15,10
490002,8,8,11,15,10
490004,8,8,11,15,10
490005,8,8,11,15,10
490007,8,8,11,15,10
490009,8,8,11,15,10
490013,8,8,11,15,10
490017,8,8,11,15,10
490018,8,8,11,15,10
490019,8,8,11,15,10
49001F,,,,,
490020,8,8,11,15,10
490021,8,8,11,15,10
490022,8,8,11,15,10
490023,8,8,11,15,10
490024,8,8,11,15,10
490032,8,8,11,15,10
490033,8,8,11,15,10
490037,8,8,11,15,10
490038,8,8,11,15,10
490040,8,8,11,15,10
490041,8,8,11,15,10
490042,8,8,11,15,10
490043,8,8,11,15,10
490044,8,8,11,15,10
490045,8,8,11,15,10
490046,8,8,11,15,10
490048,8,8,11,15,10
490050,8,8,11,15,10
490052,8,8,11,15,10
490053,8,8,11,15,10
490057,8,8,11,15,10
490059,8,8,11,15,10
490060,8,8,11,15,10
490063,8,8,11,15,10
490066,8,8,11,15,10
490067,8,8,11,15,10
490069,8,8,11,15,10
49006F,8,8,11,15,10
490075,8,8,11,15,10
490077,8,8,11,15,10
490084,8,8,11,15,10
490088,8,8,11,15,10
490089,8,8,11,15,10
49008F,,,,,
490090,8,8,11,15,10
490092,8,8,11,15,10
490093,8,8,11,15,10
490094,8,8,11,15,10
490097,8,8,11,15,10
490098,8,8,11,15,10
490101,8,8,11,15,10
490104,8,8,11,15,10
490107,8,8,11,15,10
49010F,8,8,11,15,10
490110,8,8,11,15,10
490111,8,8,11,15,10
490112,8,8,11,15,10
490113,8,8,11,15,10
490114,8,8,11,15,10
490115,8,8,11,15,10
490116,8,8,11,15,10
490117,8,8,11,15,10
490118,8,8,11,15,10
490119,8,8,11,15,10
49011F,8,8,11,15,10
490120,8,8,11,15,10
490122,8,8,11,15,10
490126,8,8,11,15,10
490127,8,8,11,15,10
490130,8,8,11,15,10
490136,8,8,11,15,10
490140,8,8,11,15,10
490141,8,8,11,15,10
490143,8,8,11,15,10
490144,8,8,11,15,10
490145,8,8,11,15,10
490148,,,,,
491300,8,8,11,15,10
491302,8,8,11,15,10
491303,8,8,11,15,10
491304,8,8,11,15,10
491305,8,8,11,15,10
491307,8,8,11,15,10
491308,8,8,11,15,10
491309,8,8,11,15,10
493300,,,,,
493301,,,,,
494010,,,,,
494017,,,,,
494021,,,,,
494022,,,,,
494023,,,,,
494025,,,,,
494029,,,,,
494032,,,,,
494033,,,,,
500002,8,8,11,15,10
500003,8,8,11,15,10
500005,8,8,11,15,10
500007,8,8,11,15,10
500008,8,8,11,15,10
500011,8,8,11,15,10
500014,8,8,11,15,10
500015,8,8,11,15,10
500016,8,8,11,15,10
500019,8,8,11,15,10
500021,8,8,11,15,10
500024,8,8,11,15,10
500025,8,8,11,15,10
500026,8,8,11,15,10
500027,8,8,11,15,10
500030,8,8,11,15,10
500031,8,8,11,15,10
500033,8,8,11,15,10
500036,8,8,11,15,10
500037,8,8,11,15,10
500039,8,8,11,15,10
500041,8,8,11,15,10
500044,8,8,11,15,10
500050,8,8,11,15,10
500051,8,8,11,15,10
500052,8,8,11,15,10
500053,8,8,11,15,10
500054,8,8,11,15,10
500058,8,8,11,15,10
50005F,,,,,
500060,8,8,11,15,10
500064,8,8,11,15,10
500072,8,8,11,15,10
500077,8,8,11,15,10
500079,8,8,11,15,10
500084,8,8,11,15,10
500088,8,8,11,15,10
500108,8,8,11,15,10
500119,8,8,11,15,10
50011F,8,8,11,15,10
500124,8,8,11,15,10
500129,8,8,11,15,10
500139,8,8,11,15,10
500141,8,8,11,15,10
500150,8,8,11,15,10
500151,8,8,11,15,10
500152,8,8,11,15,10
500154,8,8,11,15,10
50030F,8,8,11,15,10
501301,8,8,11,15,10
501302,8,8,11,15,10
501303,8,8,11,15,10
501304,8,8,11,15,10
501305,8,8,11,15,10
501307,8,8,11,15,10
501308,8,8,11,15,10
501309,8,8,11,15,10
501310,8,8,11,15,10
501311,8,8,11,15,10
501312,8,8,11,15,10
501313,8,8,11,15,10
501314,8,8,11,15,10
501315,8,8,11,15,10
501316,8,8,11,15,10
501317,8,8,11,15,10
501318,8,8,11,15,10
501319,8,8,11,15,10
501320,8,8,11,15,10
501321,8,8,11,15,10
501322,8,8,11,15,10
501323,8,8,11,15,10
501324,8,8,11,15,10
501325,8,8,11,15,10
501326,8,8,11,15,10
501327,8,8,11,15,10
501328,8,8,11,15,10
501329,8,8,11,15,10
501330,8,8,11,15,10
501331,8,8,11,15,10
501332,8,8,11,15,10
501333,8,8,11,15,10
501334,8,8,11,15,10
501335,8,8,11,15,10
501336,8,8,11,15,10
501337,8,8,11,15,10
501338,8,8,11,15,10
501339,8,8,11,15,10
501340,8,8,11,15,10
503300,,,,,
503301,,,,,
503302,,,,,
504002,,,,,
504004,,,,,
504008,,,,,
504009,,,,,
504012,,,,,
504013,,,,,
504014,,,,,
504015,,,,,
504016,,,,,
510001,8,8,11,15,10
510002,8,8,11,15,10
510006,8,8,11,15,10
510007,8,8,11,15,10
510008,8,8,11,15,10
510012,8,8,11,15,10
510013,8,8,11,15,10
510022,8,8,11,15,10
510023,8,8,11,15,10
510024,8,8,11,15,10
510029,8,8,11,15,10
51002F,8,8,11,15,10
510030,8,8,11,15,10
510038,8,8,11,15,10
51003F,8,8,11,15,10
510046,8,8,11,15,10
510048,8,8,11,15,10
51004F,8,8,11,15,10
510050,8,8,11,15,10
510055,8,8,11,15,10
510058,8,8,11,15,10
51005F,8,8,11,15,10
510062,8,8,11,15,10
510070,8,8,11,15,10
510072,8,8,11,15,10
510086,8,8,11,15,10
510091,8,8,11,15,10
510093,8,8,11,15,10
510094,,,,,
511300,8,8,11,15,10
511301,8,8,11,15,10
511303,8,8,11,15,10
511304,8,8,11,15,10
511306,8,8,11,15,10
511307,8,8,11,15,10
511308,8,8,11,15,10
511309,8,8,11,15,10
511310,8,8,11,15,10
511311,8,8,11,15,10
511312,8,8,11,15,10
511313,8,8,11,15,10
511314,8,8,11,15,10
511315,8,8,11,15,10
511316,8,8,11,15,10
511317,8,8,11,15,10
511318,8,8,11,15,10
511319,8,8,11,15,10
511320,8,8,11,15,10
511321,8,8,11,15,10
511322,8,8,11,15,10
514001,,,,,
514008,,,,,
514009,,,,,
514011,,,,,
514012,,,,,
520002,8,8,11,15,10
520004,8,8,11,15,10
520008,8,8,11,15,10
520009,8,8,11,15,10
520011,8,8,11,15,10
520019,8,8,11,15,10
520021,8,8,11,15,10
520028,8,8,11,15,10
52002F,8,8,11,15,10
520030,8,8,11,15,10
520033,8,8,11,15,10
520034,8,8,11,15,10
520035,8,8,11,15,10
520037,8,8,11,15,10
520038,8,8,11,15,10
52003F,8,8,11,15,10
520041,8,8,11,15,10
520044,8,8,11,15,10
520045,8,8,11,15,10
520049,8,8,11,15,10
52004F,8,8,11,15,10
520051,8,8,11,15,10
520057,8,8,11,15,10
520059,8,8,11,15,10
520062,8,8,11,15,10
520063,8,8,11,15,10
520066,8,8,11,15,10
520070,8,8,11,15,10
520071,8,8,11,15,10
520075,8,8,11,15,10
520076,8,8,11,15,10
520078,8,8,11,15,10
520083,8,8,11,15,10
520087,8,8,11,15,10
520088,8,8,11,15,10
520089,8,8,11,15,10
520091,8,8,11,15,10
520095,8,8,11,15,10
520096,8,8,11,15,10
520097,8,8,11,15,10
520098,8,8,11,15,10
520100,8,8,11,15,10
520102,8,8,11,15,10
520103,8,8,11,15,10
520107,8,8,11,15,10
520109,8,8,11,15,10
520113,8,8,11,15,10
520116,8,8,11,15,10
520136,8,8,11,15,10
520138,8,8,11,15,10
520139,8,8,11,15,10
520160,8,8,11,15,10
520177,8,8,11,15,10
520189,8,8,11,15,10
520193,8,8,11,15,10
520194,8,8,11,15,10
520196,8,8,11,15,10
520198,8,8,11,15,10
520202,8,8,11,15,10
520205,8,8,11,15,10
520206,8,8,11,15,10
520207,8,8,11,15,10
520208,8,8,11,15,10
520210,8,8,11,15,10
520212,8,8,11,15,10
520213,8,8,11,15,10
520214,8,8,11,15,10
520215,8,8,11,15,10
521300,8,8,11,15,10
521302,8,8,11,15,10
521303,8,8,11,15,10
521304,8,8,11,15,10
521305,8,8,11,15,10
521307,8,8,11,15,10
521308,8,8,11,15,10
521309,8,8,11,15,10
521310,8,8,11,15,10
521311,8,8,11,15,10
521312,8,8,11,15,10
521313,8,8,11,15,10
521314,8,8,11,15,10
521315,8,8,11,15,10
521316,8,8,11,15,10
521317,8,8,11,15,10
521318,8,8,11,15,10
521319,8,8,11,15,10
521320,8,8,11,15,10
521321,8,8,11,15,10
521322,8,8,11,15,10
521323,8,8,11,15,10
521324,8,8,11,15,10
521325,8,8,11,15,10
521326,8,8,11,15,10
521327,8,8,11,15,10
521328,8,8,11,15,10
521329,8,8,11,15,10
521330,8,8,11,15,10
521331,8,8,11,15,10
521332,8,8,11,15,10
521333,8,8,11,15,10
521334,8,8,11,15,10
521335,8,8,11,15,10
521336,8,8,11,15,10
521337,8,8,11,15,10
521338,8,8,11,15,10
521339,8,8,11,15,10
521340,8,8,11,15,10
521341,8,8,11,15,10
521342,8,8,11,15,10
521343,8,8,11,15,10
521344,8,8,11,15,10
521345,8,8,11,15,10
521346,8,8,11,15,10
521347,8,8,11,15,10
521348,8,8,11,15,10
521349,8,8,11,15,10
521350,8,8,11,15,10
521351,8,8,11,15,10
521352,8,8,11,15,10
521353,8,8,11,15,10
521354,8,8,11,15,10
521355,8,8,11,15,10
521356,8,8,11,15,10
521357,8,8,11,15,10
521358,8,8,11,15,10
521359,8,8,11,15,10
523300,,,,,
523302,,,,,
524000,,,,,
524002,,,,,
524008,,,,,
524014,,,,,
524017,,,,,
524018,,,,,
524019,,,,,
524025,,,,,
524026,,,,,
524041,,,,,
524042,,,,,
524043,,,,,
524044,,,,,
530002,8,8,11,15,10
530006,8,8,11,15,10
530008,8,8,11,15,10
530012,8,8,11,15,10
530014,8,8,11,15,10
530015,8,8,11,15,10
530025,8,8,11,15,10
530034,8,8,11,15,10
53004F,8,8,11,15,10
53005F,8,8,11,15,10
531301,8,8,11,15,10
531302,8,8,11,15,10
531303,8,8,11,15,10
531304,8,8,11,15,10
531305,8,8,11,15,10
531306,8,8,11,15,10
531307,8,8,11,15,10
531308,,,,,
531309,8,8,11,15,10
531310,8,8,11,15,10
531311,8,8,11,15,10
531312,8,8,11,15,10
531313,8,8,11,15,10
531314,8,8,11,15,10
531315,8,8,11,15,10
531316,8,8,11,15,10
531317,,,,,
531318,8,8,11,15,10
531319,8,8,11,15,10
534004,,,,,
640001,,,,,
650001,8,8,11,15,10
650003,,,,,
660001,8,8,11,15,10
670005,8,8,11,15,10
670006,8,8,11,15,10
670008,8,8,11,15,10
670010,8,8,11,15,10
670023,8,8,11,15,10
670025,8,8,11,15,10
670031,8,8,11,15,10
670034,8,8,11,15,10
670041,8,8,11,15,10
670043,8,8,11,15,10
670044,8,8,11,15,10
670047,8,8,11,15,10
670049,8,8,11,15,10
670053,8,8,11,15,10
670054,8,8,11,15,10
670055,8,8,11,15,10
670056,8,8,11,15,10
670059,8,8,11,15,10
670060,8,8,11,15,10
670062,8,8,11,15,10
670067,8,8,11,15,10
670068,8,8,11,15,10
670069,8,8,11,15,10
670071,8,8,11,15,10
670073,8,8,11,15,10
670075,8,8,11,15,10
670076,8,8,11,15,10
670077,8,8,11,15,10
670078,8,8,11,15,10
670080,8,8,11,15,10
670082,8,8,11,15,10
670085,8,8,11,15,10
670088,8,8,11,15,10
670090,8,8,11,15,10
670093,8,8,11,15,10
670098,8,8,11,15,10
670102,8,8,11,15,10
670103,8,8,11,15,10
670106,8,8,11,15,10
670107,8,8,11,15,10
670108,8,8,11,15,10
670109,8,8,11,15,10
670112,8,8,11,15,10
670115,8,8,11,15,10
670120,8,8,11,15,10
670121,8,8,11,15,10
670122,8,8,11,15,10
670124,8,8,11,15,10
670125,,,,,
670128,8,8,11,15,10
670131,8,8,11,15,10
670132,8,8,11,15,10
670134,8,8,11,15,10
670135,8,8,11,15,10
670136,8,8,11,15,10
670260,8,8,11,15,10
670265,8,8,11,15,10
670266,8,8,11,15,10
670267,8,8,11,15,10
670285,8,8,11,15,10
670300,8,8,11,15,10
670309,8,8,11,15,10
670314,8,8,11,15,10
670320,8,8,11,15,10
670321,8,8,11,15,10
670322,8,8,11,15,10
670326,8,8,11,15,10
670327,,,,,
670331,8,8,11,15,10
670333,8,8,11,15,10
670335,8,8,11,15,10
670336,,,,,
670340,,,,,
670342,,,,,
670343,,,,,
670345,,,,,
670346,,,,,
670779,,,,,
670780,,,,,
670781,,,,,
670783,,,,,
671300,8,8,11,15,10
671301,8,8,11,15,10
671302,,,,,
671303,,,,,
